7787,53.572015797929500,-113.48368759738900,-,16,70,Alberta Avenue,Parks,,"Pine, Jack"
7788,53.570536395567200,-113.48390291145700,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7789,53.570584024206700,-113.483905682917,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7790,53.570724766686000,-113.483908724608,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7791,53.5707993618825,-113.484324008504,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7792,53.570799739403700,-113.484407426518,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7793,53.570800722880800,-113.48448759144,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7794,53.570799786648400,-113.484570617831,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7795,53.570799387472600,-113.484653169699,-,10,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7796,53.570492091812200,-113.48382726000400,-,8,70,Alberta Avenue,Parks,,"Aspen, Swedish Columnar"
7797,53.570492118330600,-113.48390838705000,-,8,70,Alberta Avenue,Parks,,"Aspen, Swedish Columnar"
7798,53.570795050133300,-113.483489095248,-,15,70,Alberta Avenue,Parks,,"Chokecherry, Shubert"
7799,53.570753738825300,-113.48348845133200,-,20,70,Alberta Avenue,Parks,,Mayday
7800,53.570721544078200,-113.483484752536,-,10,70,Alberta Avenue,Parks,,Mayday
7801,53.5706877748827,-113.483488938126,-,45,70,Alberta Avenue,Parks,,Mayday
7803,53.570796046780300,-113.483624285752,-,23,70,Alberta Avenue,Parks,,"Spruce, Colorado Blue"
7804,53.570705184356400,-113.483601223214,-,26,70,Alberta Avenue,Parks,,"Spruce, Colorado Blue"
7816,53.571708911036200,-113.48293640093,-,17,70,Alberta Avenue,Parks,,"Pine, Lodgepole"
7817,53.571724868209400,-113.482882820475,-,15,70,Alberta Avenue,Parks,,"Pine, Jack"
7818,53.571769210991300,-113.48289219167,-,35,70,Alberta Avenue,Parks,,"Spruce, White"
7819,53.571819188008300,-113.482953875074,-,36,70,Alberta Avenue,Parks,,"Maple, Manitoba"
7832,53.571856939463400,-113.482773340403,-,36,70,Alberta Avenue,Parks,,"Ash, Green"
7833,53.571631956033600,-113.482777127548,-,48,70,Alberta Avenue,Parks,,"Ash, Green"
7834,53.571519679795100,-113.482771704152,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
7835,53.571398762047100,-113.482773209897,-,40,70,Alberta Avenue,Parks,,"Ash, Green"
7836,53.571266922127500,-113.48277166354000,-,42,70,Alberta Avenue,Parks,,"Ash, Green"
7837,53.571115451713400,-113.48277308920300,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
7838,53.571019391574700,-113.482768917252,-,17,70,Alberta Avenue,Parks,,"Ash, Green"
7839,53.570889415669400,-113.48277243566,-,27,70,Alberta Avenue,Parks,,"Ash, Green"
7850,53.5719283101526,-113.484019771742,-,18,70,Alberta Avenue,Parks,,"Spruce, Colorado Blue"
7851,53.571939093641400,-113.48385111023500,-,13,70,Alberta Avenue,Parks,,"Ash, Green"
7853,53.571188364617300,-113.484015548933,-,18,70,Alberta Avenue,Parks,,Willow
7858,53.570763203959500,-113.483594245924,-,18,70,Alberta Avenue,Parks,,"Ash, Green"
7860,53.5718927006304,-113.483026273134,-,11,70,Alberta Avenue,Parks,,Linden
7861,53.571889928392900,-113.483173466011,-,12,70,Alberta Avenue,Parks,,Linden
7873,53.5692982611179,-113.482899529767,-,40,70,Alberta Avenue,Parks,,Mountain Ash
7876,53.569276805086100,-113.482898025295,-,20,70,Alberta Avenue,Parks,,Mountain Ash
7877,53.569276570408200,-113.483076596854,-,30,70,Alberta Avenue,Parks,,"Spruce, Colorado Green"
7878,53.569406757811300,-113.483167773464,-,50,70,Alberta Avenue,Parks,,"Willow, Laurel Leaf"
7879,53.569402933904700,-113.483179126905,-,70,70,Alberta Avenue,Parks,,"Willow, Laurel Leaf"
7880,53.569403825085000,-113.483216931233,-,100,70,Alberta Avenue,Parks,,"Willow, Laurel Leaf"
7881,53.569404495634100,-113.48324110666700,-,70,70,Alberta Avenue,Parks,,"Willow, Laurel Leaf"
7883,53.569607220479100,-113.48405123554800,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
7884,53.569587736242700,-113.48413813856100,-,12,70,Alberta Avenue,Parks,,"Ash, Patmore"
7885,53.569508636991900,-113.484043287368,-,20,0,Alberta Avenue,Parks,,"Lilac, Japanese Tree"
7886,53.569490400498500,-113.48413822112000,-,27,70,Alberta Avenue,Parks,,"Ash, Green"
7888,53.569477662904300,-113.482803157842,-,44,70,Alberta Avenue,Parks,,"Ash, Green"
7889,53.569346364291800,-113.48280211807600,-,49,70,Alberta Avenue,Parks,,"Ash, Green"
7890,53.569258375869800,-113.482800564971,-,33,70,Alberta Avenue,Parks,,"Ash, Green"
16317,53.576082441522100,-113.479537318867,-,17,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16318,53.576170917097700,-113.479535190482,-,25,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16319,53.576268501355300,-113.479536483229,-,17,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16320,53.576370983806400,-113.47953590401800,-,28,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16321,53.576584114336900,-113.478050112909,-,37,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16322,53.576474440878200,-113.47805116959,-,21,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16327,53.5762792624448,-113.478048379681,-,30,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16328,53.576201980449600,-113.478049829772,-,47,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16337,53.576120688087600,-113.478048618817,-,29,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16338,53.575928620801300,-113.478048350053,-,40,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16340,53.575833778788700,-113.47804947286800,-,37,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16356,53.575731447159600,-113.478051669301,-,21,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16357,53.575632453574800,-113.478048661057,-,21,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16358,53.5755282588783,-113.47804811747600,-,28,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16359,53.575453429949600,-113.478051605753,-,24,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16360,53.5753576246317,-113.47805483400500,-,11,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16361,53.575269184253000,-113.47804809240700,-,29,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16368,53.575192026530600,-113.47940151341900,-,9,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16369,53.575192524037500,-113.47919814022000,-,10,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16370,53.575188635776800,-113.47895715010400,-,47,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16371,53.575189811070200,-113.47877976545700,-,48,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16372,53.575192068870200,-113.47857438181800,-,27,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16373,53.575189852511700,-113.478363829335,-,8,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16374,53.575189774753900,-113.478153037307,-,47,70,Alberta Avenue,Parks,Deciduous,"Elm, American"
16375,53.575977920320200,-113.479534012662,-,29,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16376,53.5758779046934,-113.47953773219,-,20,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16377,53.575776954602200,-113.47953527293000,-,6,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16378,53.5756773761209,-113.479540330799,-,31,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16379,53.575577018214800,-113.47953766799400,-,27,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16380,53.575475611119000,-113.47953756965500,-,25,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16381,53.575377281262300,-113.47953839979700,-,35,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
16382,53.575280084273400,-113.479535245251,-,34,70,Alberta Avenue,Parks,Deciduous,"Ash, Green"
30621,53.562874830402200,-113.482575615363,-,11,70,Alberta Avenue,Parks,,"Ash, Green"
30622,53.563050568672500,-113.482573380126,-,48,70,Alberta Avenue,Parks,,"Ash, Green"
30623,53.5628307477497,-113.48230206964100,-,59,70,Alberta Avenue,Parks,,"Maple, Manitoba"
30624,53.563012591931200,-113.482377687029,-,18,70,Alberta Avenue,Parks,,"Spruce, Colorado Blue"
